Prince 5, Monthly Means,,,,
year,month,depth,temperature,salinity,sigmaTheta
2008,12,0,7.4289,31.9061,24.925
2008,12,10,7.4371,31.9172,24.9326
2008,12,25,7.4362,31.9144,24.9305
2008,12,50,7.5396,32.0493,25.0223
2008,12,75,7.6497,32.1892,25.1169
2008,12,90,7.9579,32.3836,25.2259
2009,1,0,4.0667,32.0314,25.4189
2009,1,10,4.2186,32.0698,25.4344
2009,1,25,4.469,32.1809,25.4973
2009,1,50,4.5702,32.2271,25.5235
2009,1,75,4.6433,32.2703,25.5501
2009,1,90,4.7033,32.2971,25.565
2009,2,0,2.6526,32.2671,25.7328
2009,2,10,2.6575,32.2696,25.7344
2009,2,25,2.7866,32.3031,25.7506
2009,2,50,2.8283,32.3155,25.7571
2009,2,75,3.0331,32.3802,25.7914
2009,2,90,3.0864,32.3952,25.7988
2009,3,0,1.7165,31.9006,25.5088
2009,3,10,1.7179,31.8996,25.5079
2009,3,25,1.7502,31.9208,25.5227
2009,3,50,1.7895,31.94,25.5354
2009,3,75,1.981,32.0607,25.6187
2009,3,90,2.1123,32.1272,25.6625
2009,4,0,2.7926,30.9882,24.7005
2009,4,10,2.7251,31.3589,25.0017
2009,4,25,2.7221,31.4265,25.0559
2009,4,50,2.7227,31.4549,25.0786
2009,4,75,2.7121,31.6265,25.2164
2009,5,0,4.7317,30.8655,24.427
2009,5,10,4.5561,31.095,24.6269
2009,5,25,4.4167,31.2505,24.7642
2009,5,50,4.2822,31.3977,24.8944
2009,5,75,4.0395,31.8223,25.2554
2009,5,90,4.0019,31.9533,25.3631
2009,6,0,7.9076,31.2721,24.3608
2009,6,10,7.574,31.4086,24.5142
2009,6,25,7.3557,31.5126,24.6257
2009,6,50,6.8175,31.7295,24.8674
2009,6,75,6.2889,32.0429,25.1814
2009,6,90,6.0449,32.3599,25.4616
2009,7,0,9.6096,31.3826,24.1921
2009,7,10,9.2894,31.617,24.4257
2009,7,25,9.1858,31.7173,24.5203
2009,7,50,8.908,31.8409,24.6597
2009,7,75,7.9802,32.2215,25.0955
2009,7,90,7.6338,32.3972,25.2826
2009,8,0,12.2906,31.7446,24.0084
2009,8,10,11.8591,31.7958,24.1281
2009,8,25,11.5201,31.872,24.2489
2009,8,50,11.0939,32.0103,24.4323
2009,8,75,9.0903,32.736,25.3319
2009,8,90,8.5806,33.0609,25.665
2009,9,0,12.0914,32.2153,24.4106
2009,9,10,12.042,32.2267,24.4287
2009,9,25,11.9589,32.2576,24.4681
2009,9,50,11.8127,32.3285,24.5501
2009,9,75,11.4235,32.4584,24.7219
2009,9,90,10.9374,32.6007,24.9191
2009,10,0,10.9996,32.4971,24.8276
2009,10,10,11.0025,32.4889,24.8207
2009,10,25,11.0138,32.5292,24.85
2009,10,50,11.0074,32.6571,24.9507
2009,10,75,10.8739,32.8403,25.1168
2009,10,90,10.8006,32.9296,25.1991
2009,11,0,9.4425,31.9914,24.6941
2009,11,10,9.4821,32.019,24.7094
2009,11,25,9.6422,32.139,24.7775
2009,11,50,9.7172,32.188,24.8036
2009,11,75,9.7831,32.2885,24.8714
2009,11,90,9.8667,32.3965,24.942
2009,12,0,8.1382,32.1061,24.9818
2009,12,10,8.1176,32.0864,24.9695
2009,12,25,8.1254,32.0893,24.9709
2009,12,50,8.3231,32.1897,25.0211
2009,12,75,8.5613,32.3432,25.1063
2009,12,90,8.7068,32.4284,25.1513
2010,1,0,4.8853,32.1407,25.4216
2010,1,10,4.8881,32.1422,25.4224
2010,1,25,4.8961,32.1448,25.4236
2010,1,50,4.9165,32.1484,25.4243
2010,1,75,4.9571,32.1573,25.4269
2010,1,90,4.9811,32.1619,25.428
2010,2,0,2.8139,31.7747,25.3266
2010,2,10,2.8399,31.7766,25.326
2010,2,25,3.1625,31.8968,25.3948
2010,2,50,3.259,31.9343,25.4163
2010,2,75,3.3804,31.9791,25.4413
2010,2,90,3.3908,31.9819,25.4426
2010,3,0,3.6095,31.551,25.0799
2010,3,10,3.4001,31.5646,25.1094
2010,3,25,3.4165,31.5778,25.1185
2010,3,50,3.4595,31.6203,25.1485
2010,3,75,3.4766,31.6444,25.1662
2010,3,90,3.4711,31.6546,25.1748
2010,4,0,4.4329,30.7958,24.4018
2010,4,10,4.3198,30.8466,24.4532
2010,4,25,4.3114,30.9162,24.5093
2010,4,50,4.1555,31.1242,24.6896
2010,4,75,4.0333,31.2685,24.8159
2010,4,90,3.8861,31.6672,25.1467
2010,5,0,5.6079,31.2964,24.6731
2010,5,10,5.5521,31.3058,24.6869
2010,5,25,5.4427,31.3802,24.7581
2010,5,50,5.3262,31.4758,24.8467
2010,5,75,5.2423,31.5669,24.9281
2010,5,90,4.8525,31.8194,25.1704
2010,6,0,8.6724,31.4042,24.3535
2010,6,10,8.6343,31.4102,24.3639
2010,6,25,8.5776,31.4216,24.3812
2010,6,50,7.9592,31.6623,24.6597
2010,6,75,7.6759,31.8034,24.8103
2010,6,90,7.1431,32.1709,25.1719
2010,7,0,10.9465,31.6628,24.1878
2010,7,10,10.9634,31.6967,24.2112
2010,7,25,10.9147,31.7053,24.2263
2010,7,50,10.429,31.8309,24.4073
2010,7,75,9.8292,31.9675,24.6133
2010,7,90,9.3754,32.0991,24.7889
2010,8,0,12.43,31.9893,24.1717
2010,8,10,12.169,32.0534,24.2705
2010,8,25,11.8526,32.1255,24.3852
2010,8,50,11.5959,32.1876,24.4803
2010,8,75,11.0321,32.3265,24.6891
2010,9,0,12.5734,32.3209,24.4014
2010,9,10,12.597,32.3854,24.4468
2010,9,25,12.5363,32.3999,24.4697
2010,9,50,12.3874,32.4456,24.5335
2010,9,75,12.1807,32.5031,24.6171
2010,9,90,11.9711,32.5687,24.7072
2010,10,0,11.7735,32.5569,24.7346
2010,10,10,11.7739,32.5941,24.7635
2010,10,25,11.7743,32.6628,24.8167
2010,10,50,11.7648,32.6734,24.8267
2010,10,75,11.6982,32.729,24.8821
2010,10,90,11.3222,32.9851,25.1496
2010,11,0,10.1327,31.7997,24.4325
2010,11,10,10.1452,31.9662,24.5603
2010,11,25,10.2892,32.1753,24.6992
2010,11,50,10.4392,32.4079,24.8551
2010,11,75,10.5413,32.7579,25.1104
2010,11,90,10.7083,33.2635,25.4753
2010,12,0,7.562,30.9142,24.1276
2010,12,10,7.7476,31.3041,24.4082
2010,12,25,8.0445,31.6159,24.6111
2010,12,50,8.2465,31.8349,24.7537
2010,12,75,8.7534,32.2865,25.0321
2010,12,90,9.0033,32.4982,25.1594
2011,1,0,5.7364,31.8667,25.1089
2011,1,10,5.724,31.8574,25.103
2011,1,25,5.9893,31.9126,25.1152
2011,1,50,6.2758,31.9795,25.133
2011,1,75,6.5115,32.0735,25.1776
2011,1,90,6.5504,32.0948,25.1895
2011,2,0,3.5219,31.8241,25.3052
2011,2,10,3.5221,31.8281,25.3084
2011,2,25,3.5113,31.8292,25.3102
2011,2,50,3.5051,31.8224,25.3054
2011,2,75,3.4983,31.8195,25.3037
2011,3,0,2.364,31.272,24.9599
2011,3,10,2.3634,31.2932,24.9769
2011,3,25,2.3913,31.3192,24.9956
2011,3,50,2.4392,31.4323,25.0824
2011,3,75,2.4756,31.5931,25.2082
2011,3,90,2.5385,31.6556,25.2533
2011,4,0,4.1687,31.1744,24.7282
2011,4,10,4.1585,31.1841,24.7368
2011,4,25,4.1445,31.2153,24.763
2011,4,50,4.1436,31.26,24.7986
2011,4,75,4.1296,31.456,24.9556
2011,5,0,6.1247,29.9671,23.5638
2011,5,10,6.0149,30.0776,23.6638
2011,5,25,6.0994,30.2944,23.825
2011,5,50,6.0445,30.5634,24.0436
2011,5,75,5.9025,31.0368,24.434
2011,5,90,5.8825,31.8027,25.0411
2011,6,0,8.4781,30.8318,23.934
2011,6,10,8.3397,30.8843,23.9952
2011,6,25,8.1824,30.9919,24.1021
2011,6,50,8.1183,31.0161,24.1302
2011,6,75,7.582,31.3078,24.434
2011,6,90,6.9221,31.7303,24.8545
2011,7,0,9.8352,31.327,24.1125
2011,7,10,9.6372,31.3869,24.191
2011,7,25,9.539,31.4236,24.2353
2011,7,50,9.2962,31.4839,24.3206
2011,7,75,9.0216,31.5688,24.4295
2011,7,90,8.5617,31.7033,24.6042
2011,8,0,12.2237,31.3597,23.7225
2011,8,10,11.4268,31.5984,24.0531
2011,8,25,11.4061,31.6195,24.0731
2011,8,50,11.089,31.7302,24.2153
2011,8,75,10.5729,31.9059,24.4413
2011,8,90,10.0334,32.1177,24.697
2011,9,0,12.5666,31.4908,23.7596
2011,9,10,12.538,31.4937,23.7673
2011,9,25,12.3667,31.5808,23.8671
2011,9,50,12.1439,31.7041,24.0044
2011,9,75,11.9338,31.7987,24.1166
2011,9,90,11.8794,31.8186,24.1421
2011,10,0,11.7425,32.1639,24.4352
2011,10,10,11.7398,32.1586,24.4316
2011,10,25,11.7367,32.1566,24.4306
2011,10,50,11.6889,32.2231,24.4909
2011,10,75,11.4403,32.3989,24.6726
2011,10,90,11.1469,32.6247,24.9007
2011,11,0,10.2656,32.1897,24.7144
2011,11,10,10.3351,32.225,24.7302
2011,11,25,10.4809,32.3086,24.7707
2011,12,0,8.7407,31.97,24.7862
2011,12,10,9.1893,32.1662,24.8707
2011,12,25,9.2604,32.2422,24.919
2011,12,50,9.3152,32.3163,24.9682
2011,12,75,9.3182,32.3448,24.99
2011,12,90,9.538,32.5748,25.1347
2012,1,0,5.8428,32.0359,25.2301
2012,1,10,5.882,32.0396,25.2283
2012,1,25,5.9058,32.0659,25.2462
2012,1,50,6.0963,32.1501,25.2897
2012,1,75,6.9137,32.4227,25.4007
2012,1,90,7.5301,32.697,25.5327
2012,2,0,4.382,32.1773,25.5034
2012,2,10,4.3821,32.1833,25.5081
2012,2,25,4.5222,32.2245,25.5264
2012,2,50,4.9014,32.353,25.5881
2012,2,75,5.0824,32.4034,25.6081
2012,2,90,5.3346,32.4872,25.6461
2012,3,0,3.7383,31.9474,25.3835
2012,3,10,3.7493,31.9518,25.3859
2012,3,25,3.7494,31.9498,25.3843
2012,3,50,3.7574,31.958,25.3901
2012,3,75,3.7676,31.9593,25.3902
2012,3,90,3.7719,31.9623,25.3922
2012,4,0,5.2233,31.1036,24.5636
2012,4,10,5.1209,31.4995,24.8881
2012,4,25,4.9741,31.6407,25.0158
2012,4,50,4.985,31.8342,25.1679
2012,4,75,4.9162,31.9238,25.2463
2012,4,90,4.9137,31.9298,25.2514
2012,5,0,7.8371,31.0226,24.1749
2012,5,10,7.5549,31.2062,24.3579
2012,5,25,7.4458,31.2186,24.3824
2012,5,50,6.9134,31.489,24.6656
2012,5,75,6.8702,31.4988,24.679
2012,5,90,6.4457,32.1445,25.2419
2012,6,0,9.3895,31.5373,24.3477
2012,6,10,9.3185,31.5512,24.3697
2012,6,25,9.3219,31.5515,24.3694
2012,6,50,9.0259,31.6448,24.4883
2012,6,75,8.9047,31.6857,24.5388
2012,6,90,8.3838,31.8146,24.7177
2012,7,0,12.7059,31.6124,23.8272
2012,7,10,11.3783,31.7897,24.2103
2012,7,25,11.2658,31.8487,24.2762
2012,7,50,10.7947,31.9171,24.4119
2012,7,75,10.7172,31.9989,24.489
2012,7,90,9.5356,32.3746,24.9787
2012,8,0,13.6524,32.0878,24.0089
2012,8,10,13.1984,32.2011,24.1871
2012,8,25,12.9931,32.2169,24.2396
2012,8,50,12.9539,32.222,24.2512
2012,8,75,12.1671,32.4214,24.5563
2012,8,90,10.7613,32.9268,25.2038
2012,9,0,13.8254,32.5939,24.3648
2012,9,10,13.8115,32.5967,24.3698
2012,9,25,13.6118,32.7052,24.4942
2012,9,50,13.2016,32.9066,24.7322
2012,9,75,12.8127,33.1091,24.9657
2012,9,90,12.1526,33.4158,25.3305
2012,10,0,12.3541,32.9897,24.9617
2012,10,10,12.4009,33.0299,24.9839
2012,10,25,12.4094,33.0609,25.0063
2012,10,50,12.4351,33.0927,25.0261
2012,10,75,12.4602,33.1198,25.0423
2012,10,90,12.3804,33.2281,25.1415
2012,11,0,10.6404,32.5569,24.9367
2012,11,10,10.7563,32.6026,24.9523
2012,11,25,10.9252,32.7478,25.0357
2012,11,50,11.0525,32.8607,25.1011
2012,11,75,11.1648,32.9579,25.1567
2012,11,90,11.3651,33.1218,25.2482
2012,12,0,8.0829,32.585,25.3659
2012,12,10,8.1198,32.5716,25.35
2012,12,25,8.2119,32.6062,25.3636
2012,12,50,8.3559,32.6218,25.3546
2012,12,75,8.4678,32.6474,25.3579
2012,12,90,8.6171,32.6914,25.3699
2013,1,0,5.9034,32.4004,25.5108
2013,1,10,5.9041,32.4066,25.5156
2013,1,25,5.9126,32.4105,25.5176
2013,1,50,5.9423,32.4264,25.5266
2013,1,75,5.9445,32.4251,25.5253
2013,1,90,6.275,32.5548,25.587
2013,2,0,3.2623,32.3851,25.7753
2013,2,10,3.2649,32.4111,25.7958
2013,2,25,3.2424,32.4145,25.8005
2013,2,50,3.2607,32.4183,25.8019
2013,2,75,3.265,32.418,25.8013
2013,2,90,3.2586,32.4158,25.8001
2013,3,0,3.2908,31.8361,25.3353
2013,3,10,3.3022,31.8714,25.3624
2013,3,25,3.2792,31.8908,25.3799
2013,3,50,3.2883,31.913,25.3968
2013,3,75,3.2643,31.9799,25.4522
2013,3,90,3.7667,32.2083,25.5884
2013,4,0,3.6781,31.2732,24.8526
2013,4,10,3.7105,31.4372,24.9801
2013,4,25,3.7837,31.6356,25.1312
2013,4,50,3.7659,31.6712,25.1612
2013,4,75,3.7347,31.8265,25.2876
2013,4,90,3.6789,31.9661,25.4039
2013,5,0,6.2199,30.8825,24.2745
2013,5,10,5.9167,31.325,24.6598
2013,5,25,5.6693,31.5416,24.8598
2013,5,50,5.5713,31.6021,24.9189
2013,5,75,5.1265,31.8517,25.1663
2013,5,90,4.9056,32.1087,25.394
2013,6,0,8.2282,30.3581,23.5988
2013,6,10,7.8368,30.7542,23.9643
2013,6,25,7.5361,31.0949,24.273
2013,6,50,7.2938,31.2974,24.4648
2013,6,75,6.5694,31.916,25.0461
2013,6,90,6.5109,32.0537,25.1621
2013,7,0,10.286,31.6482,24.2889
2013,7,10,10.0797,31.6645,24.3359
2013,7,25,9.683,31.767,24.4804
2013,7,50,9.3744,31.8933,24.6283
2013,7,75,8.7636,32.2121,24.9723
2013,7,90,8.3214,32.5434,25.2982
2013,8,0,11.791,31.4715,23.8889
2013,8,10,11.4206,31.74,24.1642
2013,8,25,11.269,31.8611,24.2853
2013,8,50,10.8441,32.1073,24.5514
2013,8,75,10.0379,32.5273,25.0158
2013,8,90,9.4672,32.8485,25.36
2013,9,0,12.0982,32.4259,24.5727
2013,9,10,12.047,32.4563,24.6059
2013,9,25,11.9198,32.5252,24.683
2013,9,50,11.8599,32.5845,24.7401
2013,9,75,11.7272,32.635,24.8038
2013,10,0,12.0119,32.6494,24.7623
2013,10,10,12.0015,32.6446,24.7605
2013,10,25,11.972,32.6643,24.7813
2013,10,50,11.8854,32.7341,24.8515
2013,10,75,11.7341,32.8536,24.9723
2013,10,90,11.6819,32.893,25.0125
2013,11,0,9.59,32.6664,25.1979
2013,11,10,9.59,32.7155,25.2362
2013,11,25,9.65,32.7204,25.2308
2013,11,50,9.81,32.8213,25.2828
2013,11,75,9.88,32.8381,25.2844
2013,11,90,10.07,32.9582,25.3461
2013,12,0,6.7693,32.736,25.6665
2013,12,10,6.7705,32.7385,25.6683
2013,12,25,6.7922,32.7429,25.6689
2013,12,50,6.872,32.7641,25.6751
2013,12,75,6.9954,32.8185,25.7014
2013,12,90,7.3557,32.9205,25.7326
2014,1,0,4.3835,32.282,25.5862
2014,1,10,4.342,32.2865,25.5942
2014,1,25,4.7828,32.4906,25.7099
2014,1,50,4.7354,32.4944,25.718
2014,1,75,4.7386,32.4953,25.7185
2014,1,90,4.8201,32.5369,25.7427
2014,2,0,2.4951,31.8381,25.4025
2014,2,10,2.487,31.8418,25.406
2014,2,25,2.5322,31.8551,25.4132
2014,2,50,2.7121,31.8913,25.4279
2014,2,75,3.1368,32.014,25.4904
2014,2,90,3.8596,32.2582,25.6191
2014,3,0,2.2439,31.7968,25.3885
2014,3,10,2.4316,31.9057,25.4613
2014,3,25,2.7369,32.0122,25.5224
2014,3,50,2.933,32.1027,25.5785
2014,3,75,3.2794,32.2173,25.6401
2014,3,90,3.5922,32.327,25.6991
2014,4,0,3.6328,30.934,24.5869
2014,4,10,3.5962,31.0256,24.6629
2014,4,25,3.5304,31.3365,24.9162
2014,4,50,3.4844,31.4501,25.0109
2014,4,75,3.4874,32.004,25.4515
2014,5,0,5.7937,30.155,23.7502
2014,5,10,5.6182,30.4331,23.9895
2014,5,25,5.4413,30.8419,24.3326
2014,5,50,5.2195,31.2308,24.6647
2014,5,75,5.1232,31.4162,24.822
2014,5,90,4.9287,31.7737,25.1261
2014,6,0,7.5055,31.339,24.4689
2014,6,10,7.2908,31.4109,24.5543
2014,6,25,7.2726,31.4192,24.5634
2014,6,50,7.1619,31.4932,24.6364
2014,6,75,6.4242,32.0181,25.145
2014,7,0,10.0272,31.4004,24.1385
2014,7,10,9.5114,31.5189,24.3141
2014,7,25,9.2624,31.6375,24.4458
2014,7,50,9.0781,31.7406,24.5552
2014,7,75,8.8887,31.8388,24.6611
2014,7,90,8.3016,32.1711,25.0093
2014,8,0,12.107,31.7091,24.0151
2014,8,10,11.4877,31.8449,24.2336
2014,8,25,11.2545,31.9312,24.3423
2014,8,50,11.138,31.9648,24.3892
2014,8,75,11.0139,32.0099,24.4461
2014,8,90,9.6644,32.5354,25.0834
2014,9,0,12.3897,32.3874,24.4879
2014,9,10,12.3695,32.4207,24.5176
2014,9,25,12.2089,32.4817,24.5952
2014,9,50,11.9939,32.5502,24.6886
2014,9,75,10.988,32.9328,25.1687
2014,9,90,10.5515,33.128,25.397
2014,10,0,12.4474,32.6178,24.6555
2014,10,10,12.4498,32.7489,24.7567
2014,10,25,12.4393,32.7757,24.7795
2014,10,50,12.412,32.779,24.7873
2014,10,75,12.3283,32.8583,24.8647
2014,10,90,11.9914,33.0977,25.114
2014,11,0,11.126,32.7108,24.9714
2014,11,10,11.1462,32.698,24.9579
2014,11,25,11.2992,32.7915,25.0032
2014,11,50,11.3785,32.8711,25.0508
2014,11,75,11.4433,32.9455,25.0969
2014,11,90,11.6866,33.2334,25.2761
2014,12,0,7.4918,30.2474,23.6133
2014,12,10,8.2167,31.5886,24.5649
2014,12,25,9.2815,32.547,25.1539
2014,12,50,9.4987,32.7791,25.3007
2014,12,75,9.9059,33.2022,25.5644
2014,12,90,10.0109,33.2769,25.6052
2015,1,0,5.1842,32.3441,25.5498
2015,1,10,5.2635,32.3561,25.5504
2015,1,25,5.3934,32.3858,25.5592
2015,1,50,5.7048,32.4954,25.6096
2015,1,75,5.7356,32.5091,25.6167
2015,1,90,5.7291,32.5057,25.6148
2015,2,0,3.5389,32.4968,25.8393
2015,2,10,3.5633,32.4987,25.8385
2015,2,25,3.567,32.4993,25.8387
2015,2,50,3.5498,32.4978,25.8391
2015,2,75,3.7374,32.534,25.8503
2015,2,90,3.9832,32.5958,25.8757
2015,3,0,1.4467,32.2254,25.7871
2015,3,10,1.4356,32.2247,25.7872
2015,3,25,1.4333,32.2237,25.7866
2015,3,50,1.434,32.2238,25.7866
2015,3,75,1.4656,32.2376,25.7956
2015,3,90,1.4922,32.2536,25.8067
2015,4,0,2.3497,31.8722,25.4408
2015,4,10,2.3431,31.8516,25.4249
2015,4,25,2.2592,31.9354,25.4982
2015,4,50,2.2232,31.9804,25.5368
2015,4,75,2.1657,32.0219,25.5743
2015,4,90,2.0764,32.0739,25.6224
2015,5,0,4.6325,30.8944,24.4601
2015,5,10,4.6215,30.9057,24.4701
2015,5,25,4.6209,30.9609,24.514
2015,5,50,4.2346,31.3137,24.8324
2015,5,75,3.9698,31.4916,24.9992
2015,5,90,3.6021,31.7859,25.2675
2015,6,0,7.1922,31.4872,24.6276
2015,6,10,6.9242,31.5811,24.7367
2015,6,25,6.7809,31.6389,24.8008
2015,6,50,6.7609,31.6433,24.8068
2015,7,0,10.257,31.4074,24.1061
2015,7,10,9.9767,31.4629,24.1955
2015,7,25,9.3029,31.7083,24.4949
2015,7,50,9.1508,31.7599,24.559
2015,7,75,8.2852,32.0776,24.9384
2015,7,90,7.9599,32.2926,25.1542
2015,8,0,12.3207,31.889,24.1146
2015,8,10,11.6368,31.9952,24.3235
2015,8,25,11.1846,32.083,24.4728
2015,8,50,11.1005,32.1255,24.5207
2015,8,75,10.509,32.2584,24.7268
2015,8,90,8.9215,32.6843,25.3177
2015,9,0,13.4557,31.828,23.8476
2015,9,10,12.4667,32.0486,24.2107
2015,9,25,12.301,32.0988,24.281
2015,9,50,12.2328,32.1219,24.3117
2015,9,75,11.0555,32.5118,24.8291
2015,9,90,10.5056,32.715,25.0831
2015,10,0,11.222,32.4851,24.7788
2015,10,10,11.2576,32.4862,24.7733
2015,10,25,11.2562,32.4866,24.7739
2015,10,50,11.2522,32.4996,24.7847
2015,10,75,11.3638,32.8835,25.0631
2015,10,90,11.3781,33.1301,25.2523
2015,11,0,10.1274,32.633,25.0833
2015,11,10,10.172,32.6541,25.0923
2015,11,25,10.4365,32.7712,25.1387
2015,11,50,10.5291,32.8962,25.2203
2015,11,75,10.7772,33.0445,25.2927
2015,11,90,11.0188,33.2398,25.4021
2015,12,0,8.4535,32.483,25.2312
2015,12,10,8.4782,32.5066,25.246
2015,12,25,8.4563,32.4907,25.2369
2015,12,50,8.7249,32.61,25.2898
2015,12,75,8.9077,32.7029,25.3344
2015,12,90,9.3402,32.9136,25.4312
2016,2,0,4.72515,32.0382,25.3573
2016,2,10,4.76075,32.0489,25.362
2016,2,25,4.82425,32.0739,25.3749
2016,2,50,5.033,32.1533,25.4143
2016,2,75,5.064,32.1634,25.4188
2016,2,90,5.07195,32.167,25.4207
2016,3,0,3.6638,31.3498,24.9149
2016,3,10,3.75,31.5819,25.0916
2016,3,25,3.7529,31.5914,25.0989
2016,3,50,3.796,31.6434,25.1363
2016,3,75,3.9325,31.7999,25.2478
2016,3,90,4.1522,31.9458,25.3425
2016,4,0,4.6104,31.4008,24.8639
2016,4,10,4.5935,31.4279,24.8871
2016,4,25,4.6034,31.5257,24.9637
2016,4,50,4.5942,31.5792,25.007
2016,4,75,4.6244,31.7661,25.1522
2016,4,90,4.629,31.7721,25.1564
2016,5,0,6.9505,31.5084,24.6761
2016,5,10,6.5533,31.5099,24.7281
2016,5,25,6.3939,31.6581,24.8649
2016,5,50,6.3179,31.7522,24.9485
2016,5,75,6.2223,31.9116,25.086
2016,5,90,6.0829,32.1169,25.2651
2016,6,0,8.0836,31.6991,24.6708
2016,6,10,7.9917,31.7164,24.6975
2016,6,25,7.9099,31.7388,24.7267
2016,6,50,7.8176,31.7745,24.7677
2016,6,75,7.5596,31.881,24.8873
2016,6,90,7.037,32.1948,25.2049
2016,7,0,11.048,31.699,24.196
2016,7,10,11.036,31.71,24.209
2016,7,25,10.935,31.695,24.215
2016,7,50,10.222,31.914,24.507
2016,7,75,9.0827,32.49,25.14
2016,7,90,8.8158,32.802,25.426
2016,8,0,13.383,32.021,24.011
2016,8,10,13.345,32.019,24.017
2016,8,25,13.159,32.075,24.098
2016,8,50,12.139,32.336,24.495
2016,8,75,11.555,32.462,24.701
2016,8,90,10.489,32.719,25.089
2016,9,0,13.463,32.5,24.366
2016,9,10,13.175,32.59,24.492
2016,9,25,13.172,32.593,24.496
2016,9,50,13.183,32.59,24.491
2016,9,75,13.006,32.641,24.566
2016,9,90,12.82,32.693,24.642
2016,10,0,12.454,32.848,24.833
2016,10,10,12.459,32.835,24.822
2016,10,25,12.458,32.838,24.824
2016,10,50,12.442,32.859,24.843
2016,10,75,12.397,32.915,24.895
2016,10,90,12.317,33.001,24.977
2016,11,0,11.137,32.574,24.863
2016,11,10,11.144,32.575,24.862
2016,11,25,11.161,32.58,24.863
2016,11,50,11.202,32.602,24.873
2016,11,75,11.217,32.608,24.875
2016,11,90,11.229,32.617,24.88
2016,12,0,9.2374,32.584,25.19
2016,12,10,9.2342,32.606,25.207
2016,12,25,9.2281,32.602,25.205
2016,12,50,9.214,32.596,25.203
2016,12,75,9.1435,32.587,25.207
2016,12,90,9.144,32.585,25.205
2017,1,0,4.9761,32.1236,25.3982
2017,1,10,4.9492,32.1163,25.3953
2017,1,25,5.0237,32.1328,25.4003
2017,1,50,5.0698,32.1588,25.4158
2017,1,75,5.1098,32.1659,25.417
2017,1,90,5.2208,32.1879,25.4221
2017,2,0,3.333,31.9053,25.3867
2017,2,10,3.3356,31.9062,25.3872
2017,2,25,3.3665,31.9221,25.3972
2017,2,50,3.3862,31.9363,25.4067
2017,2,75,3.8721,32.0693,25.4678
2017,2,90,3.9519,32.0942,25.48
2017,3,0,2.3759,31.7594,25.3487
2017,3,10,2.3876,31.765,25.3523
2017,3,25,2.5259,31.8325,25.3956
2017,3,50,2.5577,31.8621,25.4168
2017,3,75,2.5309,31.9131,25.4596
2017,3,90,2.5331,31.9174,25.4629
2017,5,0,6.5192,25.9976,20.392
2017,5,10,5.8483,27.7087,21.8135
2017,5,25,4.9012,30.0695,23.779
2017,5,50,4.4964,30.828,24.4211
2017,5,75,4.1614,31.6254,25.0871
2017,5,90,4.2007,31.7571,25.1878
2017,6,0,8.4733,31.0038,24.0718
2017,6,10,7.092,31.1469,24.3732
2017,6,25,6.9638,31.2461,24.4679
2017,6,50,6.6107,31.4004,24.6346
2017,6,75,6.1255,31.6269,24.8732
2017,6,90,5.7973,31.809,25.0562
2017,7,0,10.3281,31.2719,23.9963
2017,7,10,9.6249,31.4495,24.2419
2017,7,25,9.6033,31.4739,24.2644
2017,7,50,9.2656,31.5501,24.3771
2017,7,75,7.8448,31.9263,24.8831
2017,7,90,7.5926,32.0839,25.0422
2017,8,0,11.8104,31.8726,24.1985
2017,8,10,11.7419,31.8746,24.2107
2017,8,25,11.7027,31.8798,24.2219
2017,8,50,11.3656,31.9591,24.3443
2017,8,75,11.2239,31.9974,24.3993
2017,8,90,10.9452,32.0672,24.5026
2017,9,0,12.215,32.2347,24.4025
2017,9,10,11.8062,32.3154,24.5411
2017,9,25,11.6105,32.3844,24.6305
2017,9,50,11.5658,32.3985,24.6496
2017,9,75,11.5649,32.3991,24.6502
2017,9,90,11.3966,32.4506,24.7207
2017,10,0,12.5492,32.4519,24.5075
2017,10,10,12.5229,32.4615,24.52
2017,10,25,12.3546,32.5213,24.5984
2017,10,50,12.0876,32.6076,24.7157
2017,10,75,12.0051,32.637,24.7539
2017,10,90,11.5447,32.7625,24.9363
2017,11,0,11.0933,32.5525,24.8503
2017,11,10,11.1168,32.5519,24.8495
2017,11,25,11.1168,32.5529,24.8502
2017,11,50,11.1234,32.5655,24.8589
2017,11,75,11.1474,32.5719,24.8596
2017,11,90,11.2645,32.6795,24.9224
2017,12,0,8.7037,32.1604,24.9409
2017,12,10,8.9694,32.3438,25.0438
2017,12,25,9.1871,32.4515,25.0941
2017,12,50,9.3005,32.5744,25.1723
2017,12,75,9.9594,32.9083,25.3261
2017,12,90,10.5515,33.2464,25.4893
2018,1,0,4.5934,32.5959,25.8137
2018,1,10,4.7608,32.6991,25.8777
2018,1,25,4.8055,32.731,25.8981
2018,1,50,4.8672,32.7637,25.9173
2018,1,75,4.8909,32.7818,25.9291
2018,1,90,5.2153,32.9293,26.0097
2018,2,0,4.4279,32.3358,25.6245
2018,2,10,4.4176,32.3357,25.6255
2018,2,25,4.4307,32.3532,25.638
2018,2,50,4.5216,32.416,25.6784
2018,2,75,4.6254,32.4944,25.7298
2018,2,90,4.8229,32.744,25.9065
2018,3,0,3.5192,31.8456,25.3226
2018,3,10,3.4889,31.9033,25.3712
2018,3,25,3.4908,31.929,25.3915
2018,3,50,3.5791,32.0266,25.4612
